"X_Y5_1","X_Y5_2","X_Y5_3","X_Y5_4","X_Y5_5","X_age5grp","X_male","X_U5UK","Output","Domain","X_age","X_U5"
3,5,2,4,5,"45-54",1,0.106,-0.0775844357372994,"35245",3,0.106
3,5,2,5,1,"45-54",1,0.336,0.0799498641619499,"35251",3,0.336
3,5,2,5,2,"45-54",1,0.258,0.0759897898255618,"35252",3,0.258
3,5,2,5,3,"45-54",1,0.232,-0.0156467697960242,"35253",3,0.232
3,5,2,5,4,"45-54",1,0.051,-0.142080057240653,"35254",3,0.051
3,5,2,5,5,"45-54",1,0.047,-0.257906399127406,"35255",3,0.047
3,5,3,1,1,"45-54",1,0.658,0.589999956330931,"35311",3,0.658
3,5,3,1,2,"45-54",1,0.58,0.557049130549183,"35312",3,0.58
3,5,3,1,3,"45-54",1,0.554,0.496778172379326,"35313",3,0.554
3,5,3,1,4,"45-54",1,0.373,0.300865597705431,"35314",3,0.373
3,5,3,1,5,"45-54",1,0.369,0.131823061114048,"35315",3,0.369
3,5,3,2,1,"45-54",1,0.595,0.584205580451528,"35321",3,0.595
3,5,3,2,2,"45-54",1,0.517,0.546667032886719,"35322",3,0.517
3,5,3,2,3,"45-54",1,0.491,0.494919785070638,"35323",3,0.491
3,5,3,2,4,"45-54",1,0.31,0.296506800941327,"35324",3,0.31
3,5,3,2,5,"45-54",1,0.306,0.124539079346594,"35325",3,0.306
3,5,3,3,1,"45-54",1,0.574,0.503370877674051,"35331",3,0.574
3,5,3,3,2,"45-54",1,0.496,0.467659329246893,"35332",3,0.496
3,5,3,3,3,"45-54",1,0.47,0.417130532762994,"35333",3,0.47
3,5,3,3,4,"45-54",1,0.289,0.231023022224242,"35334",3,0.289
3,5,3,3,5,"45-54",1,0.285,0.0700519415005149,"35335",3,0.285
3,5,3,4,1,"45-54",1,0.382,0.245017342455882,"35341",3,0.382
3,5,3,4,2,"45-54",1,0.304,0.214674417882795,"35342",3,0.304
3,5,3,4,3,"45-54",1,0.278,0.160630982525232,"35343",3,0.278
3,5,3,4,4,"45-54",1,0.0970000000000001,0.0253556022637637,"35344",3,0.0970000000000001
3,5,3,4,5,"45-54",1,0.0930000000000001,-0.090727974940569,"35345",3,0.0930000000000001
3,5,3,5,1,"45-54",1,0.323,0.0598816415006875,"35351",3,0.323
3,5,3,5,2,"45-54",1,0.245,0.0395385195099319,"35352",3,0.245
3,5,3,5,3,"45-54",1,0.219,-0.0198771815042889,"35353",3,0.219
3,5,3,5,4,"45-54",1,0.0380000000000001,-0.123183132089836,"35354",3,0.0380000000000001
3,5,3,5,5,"45-54",1,0.0340000000000001,-0.218252818035703,"35355",3,0.0340000000000001
3,5,4,1,1,"45-54",1,0.559,0.377966966958893,"35411",3,0.559
3,5,4,1,2,"45-54",1,0.481,0.355069522031826,"35412",3,0.481
3,5,4,1,3,"45-54",1,0.455,0.291454420160722,"35413",3,0.455
3,5,4,1,4,"45-54",1,0.274,0.167692404011482,"35414",3,0.274
3,5,4,1,5,"45-54",1,0.27,0.0589289762139486,"35415",3,0.27
3,5,4,2,1,"45-54",1,0.496,0.451832877613477,"35421",3,0.496
3,5,4,2,2,"45-54",1,0.418,0.430730450726549,"35422",3,0.418
3,5,4,2,3,"45-54",1,0.392,0.34949503030103,"35423",3,0.392
3,5,4,2,4,"45-54",1,0.211,0.185894659011179,"35424",3,0.211
3,5,4,2,5,"45-54",1,0.207,0.0522394698518565,"35425",3,0.207
3,5,4,3,1,"45-54",1,0.475,0.348713873304244,"35431",3,0.475
3,5,4,3,2,"45-54",1,0.397,0.326570265118857,"35432",3,0.397
3,5,4,3,3,"45-54",1,0.371,0.253969656964551,"35433",3,0.371
3,5,4,3,4,"45-54",1,0.19,0.115709016370098,"35434",3,0.19
3,5,4,3,5,"45-54",1,0.186,0.0018965595483893,"35435",3,0.186
3,5,4,4,1,"45-54",1,0.283,0.0842000148797756,"35441",3,0.283
3,5,4,4,2,"45-54",1,0.205,0.0560495489824875,"35442",3,0.205
3,5,4,4,3,"45-54",1,0.179,0.0110300941181644,"35443",3,0.179
3,5,4,4,4,"45-54",1,-0.0019999999999999,-0.0789135184296192,"35444",3,-0.0019999999999999
3,5,4,4,5,"45-54",1,-0.0059999999999999,-0.160011294280415,"35445",3,-0.0059999999999999
3,5,4,5,1,"45-54",1,0.224,-0.032447590953383,"35451",3,0.224
3,5,4,5,2,"45-54",1,0.146,-0.0608120248838687,"35452",3,0.146
3,5,4,5,3,"45-54",1,0.12,-0.0974488886671341,"35453",3,0.12
3,5,4,5,4,"45-54",1,-0.0609999999999999,-0.174419599170681,"35454",3,-0.0609999999999999
3,5,4,5,5,"45-54",1,-0.0649999999999999,-0.248406838639481,"35455",3,-0.0649999999999999
3,5,5,1,1,"45-54",1,0.537,0.175499468375656,"35511",3,0.537
3,5,5,1,2,"45-54",1,0.459,0.198638918131497,"35512",3,0.459
3,5,5,1,3,"45-54",1,0.433,0.121855631560291,"35513",3,0.433
3,5,5,1,4,"45-54",1,0.252,0.0079070064890136,"35514",3,0.252
3,5,5,1,5,"45-54",1,0.248,-0.108100714958765,"35515",3,0.248
3,5,5,2,1,"45-54",1,0.474,0.191414534974143,"35521",3,0.474
3,5,5,2,2,"45-54",1,0.396,0.233073510265637,"35522",3,0.396
3,5,5,2,3,"45-54",1,0.37,0.119667319788348,"35523",3,0.37
3,5,5,2,4,"45-54",1,0.189,-0.0174354284895379,"35524",3,0.189
3,5,5,2,5,"45-54",1,0.185,-0.145860125735649,"35525",3,0.185
3,5,5,3,1,"45-54",1,0.453,0.223707453010194,"35531",3,0.453
3,5,5,3,2,"45-54",1,0.375,0.2108344368466,"35532",3,0.375
3,5,5,3,3,"45-54",1,0.349,0.14939372440444,"35533",3,0.349
3,5,5,3,4,"45-54",1,0.168,0.0400027819220955,"35534",3,0.168
3,5,5,3,5,"45-54",1,0.164,-0.0675636581801465,"35535",3,0.164
3,5,5,4,1,"45-54",1,0.261,0.0229880938609766,"35541",3,0.261
3,5,5,4,2,"45-54",1,0.183,0.0036933011444,"35542",3,0.183
3,5,5,4,3,"45-54",1,0.157,-0.0404302382239136,"35543",3,0.157
3,5,5,4,4,"45-54",1,-0.0239999999999999,-0.126203030880659,"35544",3,-0.0239999999999999
3,5,5,4,5,"45-54",1,-0.0279999999999999,-0.211177038937185,"35545",3,-0.0279999999999999
3,5,5,5,1,"45-54",1,0.202,-0.139030871081954,"35551",3,0.202
3,5,5,5,2,"45-54",1,0.124,-0.144452819029155,"35552",3,0.124
3,5,5,5,3,"45-54",1,0.0980000000000001,-0.194780518535737,"35553",3,0.0980000000000001
3,5,5,5,4,"45-54",1,-0.0829999999999999,-0.274326247580199,"35554",3,-0.0829999999999999
3,5,5,5,5,"45-54",1,-0.0869999999999999,-0.355983733098457,"35555",3,-0.0869999999999999
4,1,1,1,1,"45-54",1,0.793,0.953320543732039,"41111",3,0.793
4,1,1,1,2,"45-54",1,0.715,0.84590039677643,"41112",3,0.715
4,1,1,1,3,"45-54",1,0.689,0.726712933762493,"41113",3,0.689
4,1,1,1,4,"45-54",1,0.508,0.463275681037302,"41114",3,0.508
4,1,1,1,5,"45-54",1,0.504,0.281994589352391,"41115",3,0.504
4,1,1,2,1,"45-54",1,0.73,0.818299016419557,"41121",3,0.73
4,1,1,2,2,"45-54",1,0.652,0.750471388404084,"41122",3,0.652
4,1,1,2,3,"45-54",1,0.626,0.681678255618668,"41123",3,0.626
4,1,1,2,4,"45-54",1,0.445,0.442946774321256,"41124",3,0.445
4,1,1,2,5,"45-54",1,0.441,0.26598051777733,"41125",3,0.441
4,1,1,3,1,"45-54",1,0.709,0.659384038780086,"41131",3,0.709
4,1,1,3,2,"45-54",1,0.631,0.610171188274056,"41132",3,0.631
4,1,1,3,3,"45-54",1,0.605,0.542177965619625,"41133",3,0.605
4,1,1,3,4,"45-54",1,0.424,0.341519169226072,"41134",3,0.424
4,1,1,3,5,"45-54",1,0.42,0.173132057969997,"41135",3,0.42
4,1,1,4,1,"45-54",1,0.517,0.343339027028973,"41141",3,0.517
4,1,1,4,2,"45-54",1,0.439,0.308170839511716,"41142",3,0.439
4,1,1,4,3,"45-54",1,0.413,0.23954064085201,"41143",3,0.413
4,1,1,4,4,"45-54",1,0.232,0.108170980227027,"41144",3,0.232
4,1,1,4,5,"45-54",1,0.228,-0.0035390299993382,"41145",3,0.228
4,1,1,5,1,"45-54",1,0.458,0.185923766004273,"41151",3,0.458
4,1,1,5,2,"45-54",1,0.38,0.135784845178764,"41152",3,0.38
4,1,1,5,3,"45-54",1,0.354,0.068482045160412,"41153",3,0.354
4,1,1,5,4,"45-54",1,0.173,-0.0221254791907357,"41154",3,0.173
4,1,1,5,5,"45-54",1,0.169,-0.100145823703936,"41155",3,0.169
4,1,2,1,1,"45-54",1,0.743,0.796416306567072,"41211",3,0.743
4,1,2,1,2,"45-54",1,0.665,0.731323249170484,"41212",3,0.665
4,1,2,1,3,"45-54",1,0.639,0.660909593934059,"41213",3,0.639
4,1,2,1,4,"45-54",1,0.458,0.437750122842931,"41214",3,0.458
4,1,2,1,5,"45-54",1,0.454,0.256183540155332,"41215",3,0.454
4,1,2,2,1,"45-54",1,0.68,0.72480875165591,"41221",3,0.68
4,1,2,2,2,"45-54",1,0.602,0.67583586850611,"41222",3,0.602
4,1,2,2,3,"45-54",1,0.576,0.62473012183297,"41223",3,0.576
4,1,2,2,4,"45-54",1,0.395,0.404748853275358,"41224",3,0.395
4,1,2,2,5,"45-54",1,0.391,0.228996468231565,"41225",3,0.391
4,1,2,3,1,"45-54",1,0.659,0.639023895929763,"41231",3,0.659
4,1,2,3,2,"45-54",1,0.581,0.598069662492783,"41232",3,0.581
4,1,2,3,3,"45-54",1,0.555,0.54574267708889,"41233",3,0.555
4,1,2,3,4,"45-54",1,0.374,0.344321218630781,"41234",3,0.374
4,1,2,3,5,"45-54",1,0.37,0.17490268919232,"41235",3,0.37
4,1,2,4,1,"45-54",1,0.467,0.393007671954237,"41241",3,0.467
4,1,2,4,2,"45-54",1,0.389,0.354403977301606,"41242",3,0.389
4,1,2,4,3,"45-54",1,0.363,0.294056987463862,"41243",3,0.363
4,1,2,4,4,"45-54",1,0.182,0.146134029944488,"41244",3,0.182
4,1,2,4,5,"45-54",1,0.178,0.0208419743801765,"41245",3,0.178
4,1,2,5,1,"45-54",1,0.408,0.23561177664254,"41251",3,0.408
4,1,2,5,2,"45-54",1,0.33,0.200924511371944,"41252",3,0.33
4,1,2,5,3,"45-54",1,0.304,0.120677551779245,"41253",3,0.304
4,1,2,5,4,"45-54",1,0.123,0.0021182241655119,"41254",3,0.123
4,1,2,5,5,"45-54",1,0.119,-0.0945124744251455,"41255",3,0.119
4,1,3,1,1,"45-54",1,0.73,0.698734144866987,"41311",3,0.73
4,1,3,1,2,"45-54",1,0.652,0.662669066584593,"41312",3,0.652
4,1,3,1,3,"45-54",1,0.626,0.604891709797585,"41313",3,0.626
4,1,3,1,4,"45-54",1,0.445,0.403909933694574,"41314",3,0.445
4,1,3,1,5,"45-54",1,0.441,0.22898789232218,"41315",3,0.441
4,1,3,2,1,"45-54",1,0.667,0.68247921948393,"41321",3,0.667
4,1,3,2,2,"45-54",1,0.589,0.644628474010942,"41322",3,0.589
4,1,3,2,3,"45-54",1,0.563,0.594348550623165,"41323",3,0.563
4,1,3,2,4,"45-54",1,0.382,0.392183366297418,"41324",3,0.382
4,1,3,2,5,"45-54",1,0.378,0.216833837491817,"41325",3,0.378
4,1,3,3,1,"45-54",1,0.646,0.604306356920297,"41331",3,0.646
4,1,3,3,2,"45-54",1,0.568,0.568235473997832,"41332",3,0.568
4,1,3,3,3,"45-54",1,0.542,0.518206327239093,"41333",3,0.542
4,1,3,3,4,"45-54",1,0.361,0.327796528615717,"41334",3,0.361
4,1,3,3,5,"45-54",1,0.357,0.161914401117322,"41335",3,0.357
4,1,3,4,1,"45-54",1,0.454,0.344235716710047,"41341",3,0.454
4,1,3,4,2,"45-54",1,0.376,0.313067190918736,"41342",3,0.376
4,1,3,4,3,"45-54",1,0.35,0.259894703520832,"41343",3,0.35
4,1,3,4,4,"45-54",1,0.169,0.121625940405217,"41344",3,0.169
4,1,3,4,5,"45-54",1,0.165,0.0017457633171522,"41345",3,0.165
4,1,3,5,1,"45-54",1,0.395,0.161390918860544,"41351",3,0.395
4,1,3,5,2,"45-54",1,0.317,0.135819249595649,"41352",3,0.317
4,1,3,5,3,"45-54",1,0.291,0.0794312488842312,"41353",3,0.291
4,1,3,5,4,"45-54",1,0.11,-0.0211371421336847,"41354",3,0.11
4,1,3,5,5,"45-54",1,0.106,-0.107068753121799,"41355",3,0.106
4,1,4,1,1,"45-54",1,0.631,0.512728025448654,"41411",3,0.631
4,1,4,1,2,"45-54",1,0.553,0.48511583786666,"41412",3,0.553
4,1,4,1,3,"45-54",1,0.527,0.420898060746814,"41413",3,0.527
4,1,4,1,4,"45-54",1,0.346,0.281574544038973,"41414",3,0.346
4,1,4,1,5,"45-54",1,0.342,0.157789762385624,"41415",3,0.342
4,1,4,2,1,"45-54",1,0.568,0.5728919655136,"41421",3,0.568
4,1,4,2,2,"45-54",1,0.49,0.546397990824649,"41422",3,0.49
4,1,4,2,3,"45-54",1,0.464,0.467385645893784,"41423",3,0.464
4,1,4,2,4,"45-54",1,0.283,0.294474577669108,"41424",3,0.283
4,1,4,2,5,"45-54",1,0.279,0.150702655855543,"41425",3,0.279
4,1,4,3,1,"45-54",1,0.547,0.466218532442846,"41431",3,0.547
4,1,4,3,2,"45-54",1,0.469,0.442086196356071,"41432",3,0.469
4,1,4,3,3,"45-54",1,0.443,0.370590605420692,"41433",3,0.443
4,1,4,3,4,"45-54",1,0.262,0.221345155522475,"41434",3,0.262
4,1,4,3,5,"45-54",1,0.258,0.0948501934700454,"41435",3,0.258
4,1,4,4,1,"45-54",1,0.355,0.188654186206708,"41441",3,0.355
4,1,4,4,2,"45-54",1,0.277,0.159863715458399,"41442",3,0.277
4,1,4,4,3,"45-54",1,0.251,0.114120288184099,"41443",3,0.251
4,1,4,4,4,"45-54",1,0.07,0.0185584047628006,"41444",3,0.07
4,1,4,4,5,"45-54",1,0.066,-0.0680553705166649,"41445",3,0.066
4,1,4,5,1,"45-54",1,0.296,0.0636079654190538,"41451",3,0.296
4,1,4,5,2,"45-54",1,0.218,0.0328109665733908,"41452",3,0.218
4,1,4,5,3,"45-54",1,0.192,-0.0024779422529653,"41453",3,0.192
4,1,4,5,4,"45-54",1,0.011,-0.0783162298416958,"41454",3,0.011
4,1,4,5,5,"45-54",1,0.007,-0.148497881713713,"41455",3,0.007
4,1,5,1,1,"45-54",1,0.609,0.414675059037861,"41511",3,0.609
4,1,5,1,2,"45-54",1,0.531,0.38918218079793,"41512",3,0.531
4,1,5,1,3,"45-54",1,0.505,0.33434826825198,"41513",3,0.505
4,1,5,1,4,"45-54",1,0.324,0.221834607619965,"41514",3,0.324
4,1,5,1,5,"45-54",1,0.32,0.114263272522499,"41515",3,0.32
4,1,5,2,1,"45-54",1,0.546,0.4639464634491,"41521",3,0.546
4,1,5,2,2,"45-54",1,0.468,0.437336790312276,"41522",3,0.468
4,1,5,2,3,"45-54",1,0.442,0.348175047285724,"41523",3,0.442
4,1,5,2,4,"45-54",1,0.261,0.211033130074991,"41524",3,0.261
4,1,5,2,5,"45-54",1,0.257,0.0922275161952088,"41525",3,0.257
4,1,5,3,1,"45-54",1,0.525,0.360699360962096,"41531",3,0.525
4,1,5,3,2,"45-54",1,0.447,0.3341630292242,"41532",3,0.447
4,1,5,3,3,"45-54",1,0.421,0.278423587883646,"41533",3,0.421
4,1,5,3,4,"45-54",1,0.24,0.166699202383284,"41534",3,0.24
4,1,5,3,5,"45-54",1,0.236,0.0669620299560227,"41535",3,0.236
4,1,5,4,1,"45-54",1,0.333,0.144991226391654,"41541",3,0.333
4,1,5,4,2,"45-54",1,0.255,0.114844525336111,"41542",3,0.255
4,1,5,4,3,"45-54",1,0.229,0.076650345130834,"41543",3,0.229
4,1,5,4,4,"45-54",1,0.048,-0.0079813718275873,"41544",3,0.048
4,1,5,4,5,"45-54",1,0.044,-0.0868808974193351,"41545",3,0.044
4,1,5,5,1,"45-54",1,0.274,0.0326350940617789,"41551",3,0.274
4,1,5,5,2,"45-54",1,0.196,0.0079632522681774,"41552",3,0.196
4,1,5,5,3,"45-54",1,0.17,-0.0300588874463744,"41553",3,0.17
4,1,5,5,4,"45-54",1,-0.011,-0.107907989759379,"41554",3,-0.011
4,1,5,5,5,"45-54",1,-0.015,-0.18503243944979,"41555",3,-0.015
4,2,1,1,1,"45-54",1,0.743,0.708238622761011,"42111",3,0.743
4,2,1,1,2,"45-54",1,0.665,0.6570508127391,"42112",3,0.665
4,2,1,1,3,"45-54",1,0.639,0.596814474271559,"42113",3,0.639
4,2,1,1,4,"45-54",1,0.458,0.388316879790445,"42114",3,0.458
4,2,1,1,5,"45-54",1,0.454,0.209414722246702,"42115",3,0.454
4,2,1,2,1,"45-54",1,0.68,0.677648404994199,"42121",3,0.68
4,2,1,2,2,"45-54",1,0.602,0.631423546848439,"42122",3,0.602
4,2,1,2,3,"45-54",1,0.576,0.576801931020101,"42123",3,0.576
4,2,1,2,4,"45-54",1,0.395,0.366001621023719,"42124",3,0.395
4,2,1,2,5,"45-54",1,0.391,0.188046368290265,"42125",3,0.391
4,2,1,3,1,"45-54",1,0.659,0.582673753604954,"42131",3,0.659
4,2,1,3,2,"45-54",1,0.581,0.544271181057752,"42132",3,0.581
4,2,1,3,3,"45-54",1,0.555,0.494705296614156,"42133",3,0.555
4,2,1,3,4,"45-54",1,0.374,0.300486538929976,"42134",3,0.374
4,2,1,3,5,"45-54",1,0.37,0.132169694460352,"42135",3,0.37
4,2,1,4,1,"45-54",1,0.467,0.334743875447506,"42141",3,0.467
4,2,1,4,2,"45-54",1,0.389,0.299389135028161,"42142",3,0.389
4,2,1,4,3,"45-54",1,0.363,0.253043244666056,"42143",3,0.363
4,2,1,4,4,"45-54",1,0.182,0.11263127738205,"42144",3,0.182
4,2,1,4,5,"45-54",1,0.178,-0.0093222355368205,"42145",3,0.178
4,2,1,5,1,"45-54",1,0.408,0.179676983871469,"42151",3,0.408
4,2,1,5,2,"45-54",1,0.33,0.149480445306956,"42152",3,0.33
4,2,1,5,3,"45-54",1,0.304,0.0937725485544527,"42153",3,0.304
4,2,1,5,4,"45-54",1,0.123,-0.0173354543537961,"42154",3,0.123
4,2,1,5,5,"45-54",1,0.119,-0.112262902336098,"42155",3,0.119
4,2,2,1,1,"45-54",1,0.693,0.683823137011603,"42211",3,0.693
4,2,2,1,2,"45-54",1,0.615,0.641999030546705,"42212",3,0.615
4,2,2,1,3,"45-54",1,0.589,0.588087706077129,"42213",3,0.589
4,2,2,1,4,"45-54",1,0.408,0.379111186755319,"42214",3,0.408
4,2,2,1,5,"45-54",1,0.404,0.200636044686701,"42215",3,0.404
4,2,2,2,1,"45-54",1,0.63,0.654440986708952,"42221",3,0.63
4,2,2,2,2,"45-54",1,0.552,0.613568661114026,"42222",3,0.552
4,2,2,2,3,"45-54",1,0.526,0.563431248243351,"42223",3,0.526
4,2,2,2,4,"45-54",1,0.345,0.351445336287654,"42224",3,0.345
4,2,2,2,5,"45-54",1,0.341,0.174225610750864,"42225",3,0.341
4,2,2,3,1,"45-54",1,0.609,0.571738353196791,"42231",3,0.609
4,2,2,3,2,"45-54",1,0.531,0.532288797760526,"42232",3,0.531
4,2,2,3,3,"45-54",1,0.505,0.482625401796468,"42233",3,0.505
4,2,2,3,4,"45-54",1,0.324,0.287162285633888,"42234",3,0.324
4,2,2,3,5,"45-54",1,0.32,0.118836666187234,"42235",3,0.32
4,2,2,4,1,"45-54",1,0.417,0.332604522272268,"42241",3,0.417
4,2,2,4,2,"45-54",1,0.339,0.294446423315137,"42242",3,0.339
4,2,2,4,3,"45-54",1,0.313,0.251560040426206,"42243",3,0.313
4,2,2,4,4,"45-54",1,0.132,0.110778829228791,"42244",3,0.132
4,2,2,4,5,"45-54",1,0.128,-0.0107275837380661,"42245",3,0.128
4,2,2,5,1,"45-54",1,0.358,0.21118387803894,"42251",3,0.358
4,2,2,5,2,"45-54",1,0.28,0.173262964036405,"42252",3,0.28
4,2,2,5,3,"45-54",1,0.254,0.126536151750048,"42253",3,0.254
4,2,2,5,4,"45-54",1,0.073,0.0101022019920726,"42254",3,0.073
4,2,2,5,5,"45-54",1,0.069,-0.0903232727338939,"42255",3,0.069
4,2,3,1,1,"45-54",1,0.68,0.649493501115247,"42311",3,0.68
4,2,3,1,2,"45-54",1,0.602,0.612509712273143,"42312",3,0.602
4,2,3,1,3,"45-54",1,0.576,0.563749875549227,"42313",3,0.576
4,2,3,1,4,"45-54",1,0.395,0.363199974755988,"42314",3,0.395
4,2,3,1,5,"45-54",1,0.391,0.188056354391586,"42315",3,0.391
4,2,3,2,1,"45-54",1,0.617,0.622799163830129,"42321",3,0.617
4,2,3,2,2,"45-54",1,0.539,0.58541401161698,"42322",3,0.539
4,2,3,2,3,"45-54",1,0.513,0.537284438589358,"42323",3,0.513
4,2,3,2,4,"45-54",1,0.332,0.336752352714814,"42324",3,0.332
4,2,3,2,5,"45-54",1,0.328,0.161868033183486,"42325",3,0.328
4,2,3,3,1,"45-54",1,0.596,0.548624860175068,"42331",3,0.596
4,2,3,3,2,"45-54",1,0.518,0.511674803449277,"42332",3,0.518
4,2,3,3,3,"45-54",1,0.492,0.465178798904855,"42333",3,0.492
4,2,3,3,4,"45-54",1,0.311,0.275359847399863,"42334",3,0.311
4,2,3,3,5,"45-54",1,0.307,0.109641070458537,"42335",3,0.307
4,2,3,4,1,"45-54",1,0.404,0.312905305883368,"42341",3,0.404
4,2,3,4,2,"45-54",1,0.326,0.276956413218826,"42342",3,0.326
4,2,3,4,3,"45-54",1,0.3,0.236824378097518,"42343",3,0.3
4,2,3,4,4,"45-54",1,0.119,0.0993062323227852,"42344",3,0.119
4,2,3,4,5,"45-54",1,0.115,-0.0204694952088193,"42345",3,0.115
4,2,3,5,1,"45-54",1,0.345,0.18020507362994,"42351",3,0.345
4,2,3,5,2,"45-54",1,0.267,0.146638105669377,"42352",3,0.267
4,2,3,5,3,"45-54",1,0.241,0.104958596361268,"42353",3,0.241
4,2,3,5,4,"45-54",1,0.0599999999999999,-0.0063214559810356,"42354",3,0.0599999999999999
4,2,3,5,5,"45-54",1,0.0559999999999999,-0.103491746842617,"42355",3,0.0559999999999999
4,2,4,1,1,"45-54",1,0.581,0.583553897862873,"42411",3,0.581
4,2,4,1,2,"45-54",1,0.503,0.55550495756616,"42412",3,0.503
4,2,4,1,3,"45-54",1,0.477,0.485394781326581,"42413",3,0.477
4,2,4,1,4,"45-54",1,0.296,0.29981790105719,"42414",3,0.296
4,2,4,1,5,"45-54",1,0.292,0.144233770711416,"42415",3,0.292
4,2,4,2,1,"45-54",1,0.518,0.600248503979368,"42421",3,0.518
4,2,4,2,2,"45-54",1,0.44,0.565787508994228,"42422",3,0.44
4,2,4,2,3,"45-54",1,0.414,0.510829299447718,"42423",3,0.414
4,2,4,2,4,"45-54",1,0.233,0.31435943608721,"42424",3,0.233
4,2,4,2,5,"45-54",1,0.229,0.144983961043356,"42425",3,0.229
4,2,4,3,1,"45-54",1,0.497,0.51764756738169,"42431",3,0.497
4,2,4,3,2,"45-54",1,0.419,0.485020431176027,"42432",3,0.419
4,2,4,3,3,"45-54",1,0.393,0.427576881511913,"42433",3,0.393
4,2,4,3,4,"45-54",1,0.212,0.243406449271237,"42434",3,0.212
4,2,4,3,5,"45-54",1,0.208,0.0863369014023891,"42435",3,0.208
4,2,4,4,1,"45-54",1,0.305,0.230332912197374,"42441",3,0.305
4,2,4,4,2,"45-54",1,0.227,0.204290743361929,"42442",3,0.227
4,2,4,4,3,"45-54",1,0.201,0.143053083523762,"42443",3,0.201
4,2,4,4,4,"45-54",1,0.02,0.0182803572346521,"42444",3,0.02
4,2,4,4,5,"45-54",1,0.016,-0.0869967781815156,"42445",3,0.016
4,2,4,5,1,"45-54",1,0.246,0.0538554357912574,"42451",3,0.246
4,2,4,5,2,"45-54",1,0.168,0.027011573490309,"42452",3,0.168
4,2,4,5,3,"45-54",1,0.142,-0.020491087795378,"42453",3,0.142
4,2,4,5,4,"45-54",1,-0.039,-0.106705465182438,"42454",3,-0.039
4,2,4,5,5,"45-54",1,-0.043,-0.18265686555647,"42455",3,-0.043
4,2,5,1,1,"45-54",1,0.559,0.455839896973969,"42511",3,0.559
4,2,5,1,2,"45-54",1,0.481,0.440087237323135,"42512",3,0.481
4,2,5,1,3,"45-54",1,0.455,0.359464702550836,"42513",3,0.455
4,2,5,1,4,"45-54",1,0.274,0.212885391142508,"42514",3,0.274
4,2,5,1,5,"45-54",1,0.27,0.0875711499016552,"42515",3,0.27
4,2,5,2,1,"45-54",1,0.496,0.545925513529847,"42521",3,0.496
4,2,5,2,2,"45-54",1,0.418,0.520975723755655,"42522",3,0.418
4,2,5,2,3,"45-54",1,0.392,0.440709023021696,"42523",3,0.392
4,2,5,2,4,"45-54",1,0.211,0.251342834289039,"42524",3,0.211
4,2,5,2,5,"45-54",1,0.207,0.0934214975062544,"42525",3,0.207
4,2,5,3,1,"45-54",1,0.475,0.440711448525029,"42531",3,0.475
4,2,5,3,2,"45-54",1,0.397,0.417187186385054,"42532",3,0.397
4,2,5,3,3,"45-54",1,0.371,0.340932490562303,"42533",3,0.371
4,2,5,3,4,"45-54",1,0.19,0.179202511505632,"42534",3,0.19
4,2,5,3,5,"45-54",1,0.186,0.0481581048808662,"42535",3,0.186
4,2,5,4,1,"45-54",1,0.283,0.14235189042718,"42541",3,0.283
4,2,5,4,2,"45-54",1,0.205,0.117350443735769,"42542",3,0.205
4,2,5,4,3,"45-54",1,0.179,0.0636882729919152,"42543",3,0.179
4,2,5,4,4,"45-54",1,-0.0020000000000001,-0.0348146409269116,"42544",3,-0.0020000000000001
4,2,5,4,5,"45-54",1,-0.0060000000000001,-0.121098170228946,"42545",3,-0.0060000000000001
4,2,5,5,1,"45-54",1,0.224,-0.0001688304845921,"42551",3,0.224
4,2,5,5,2,"45-54",1,0.146,-0.0230935721889027,"42552",3,0.146
4,2,5,5,3,"45-54",1,0.12,-0.0650545592211528,"42553",3,0.12
4,2,5,5,4,"45-54",1,-0.0610000000000001,-0.145845293776639,"42554",3,-0.0610000000000001
4,2,5,5,5,"45-54",1,-0.0650000000000001,-0.225134794373241,"42555",3,-0.0650000000000001
4,3,1,1,1,"45-54",1,0.713,0.606937123160682,"43111",3,0.713
4,3,1,1,2,"45-54",1,0.635,0.57348488785481,"43112",3,0.635
4,3,1,1,3,"45-54",1,0.609,0.507070449723389,"43113",3,0.609
4,3,1,1,4,"45-54",1,0.428,0.315095888412106,"43114",3,0.428
4,3,1,1,5,"45-54",1,0.424,0.147862058401899,"43115",3,0.424
4,3,1,2,1,"45-54",1,0.65,0.610487821135559,"43121",3,0.65
4,3,1,2,2,"45-54",1,0.572,0.573205548274379,"43122",3,0.572
4,3,1,2,3,"45-54",1,0.546,0.517701772519407,"43123",3,0.546
4,3,1,2,4,"45-54",1,0.365,0.317121237064322,"43124",3,0.365
4,3,1,2,5,"45-54",1,0.361,0.142854644557342,"43125",3,0.361
4,3,1,3,1,"45-54",1,0.629,0.52483577260746,"43131",3,0.629
4,3,1,3,2,"45-54",1,0.551,0.491019724092064,"43132",3,0.551
4,3,1,3,3,"45-54",1,0.525,0.435081329437144,"43133",3,0.525
4,3,1,3,4,"45-54",1,0.344,0.247866868185836,"43134",3,0.344
4,3,1,3,5,"45-54",1,0.34,0.0854822845729079,"43135",3,0.34
4,3,1,4,1,"45-54",1,0.437,0.237088925932294,"43141",3,0.437
4,3,1,4,2,"45-54",1,0.359,0.209522675731531,"43142",3,0.359
